epoch,train_mean_pnl,train_std_pnl,train_objective,train_ratio_penalty,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective,val_ratio_penalty
120,-5.815533638000488,38.91551208496094,-25.494985580444336,0.18555031716823578,0.9234113097190857,10.010918617248535,-11.315934181213379,46.13019561767578,-34.53141784667969,0.2884804904460907
130,-6.207972526550293,37.659969329833984,-25.261220932006836,0.18206678330898285,0.9286454916000366,10.031296730041504,-11.377820014953613,46.770477294921875,-34.91115951538086,0.29077601432800293
140,-5.938925743103027,38.10517501831055,-25.214120864868164,0.1864965856075287,0.9252376556396484,9.97667407989502,-11.286438941955566,47.2889518737793,-35.0769157409668,0.2942109704017639
150,-5.768272399902344,38.425052642822266,-25.202983856201172,0.19351695477962494,0.9203640222549438,9.936432838439941,-11.094717025756836,47.4703483581543,-34.97420120239258,0.2990257143974304
160,-5.88942813873291,38.167076110839844,-25.195497512817383,0.19789890944957733,0.9209723472595215,9.949440002441406,-11.083402633666992,47.34928894042969,-34.90241622924805,0.29833462834358215
170,-5.783283710479736,38.371421813964844,-25.19129180908203,0.20218491554260254,0.9201655387878418,9.94365119934082,-11.099247932434082,47.244895935058594,-34.8662223815918,0.2996997833251953
180,-5.837827682495117,38.255699157714844,-25.188148498535156,0.20614223182201385,0.9181694984436035,9.941070556640625,-11.022785186767578,47.14372634887695,-34.73860168457031,0.30380600690841675
190,-5.821561813354492,38.284603118896484,-25.18631362915039,0.2085544317960739,0.9172266125679016,9.934412002563477,-10.968025207519531,47.05143737792969,-34.63730239868164,0.30663228034973145
200,-5.807842254638672,38.309688568115234,-25.18512725830078,0.21062517166137695,0.916653037071228,9.930719375610352,-10.931048393249512,46.98947525024414,-34.569122314453125,0.3088781237602234
210,-5.816843509674072,38.2896728515625,-25.184158325195312,0.21210190653800964,0.9166807532310486,9.93240737915039,-10.924530982971191,46.92811965942383,-34.531951904296875,0.31044402718544006
220,-5.815092086791992,38.2916145324707,-25.18339729309082,0.2128067910671234,0.9173309206962585,9.935713768005371,-10.941980361938477,46.85887145996094,-34.514949798583984,0.31133896112442017
230,-5.818544864654541,38.283199310302734,-25.182689666748047,0.21323180198669434,0.9178925156593323,9.938055992126465,-10.939437866210938,46.8015251159668,-34.48378372192383,0.3126105070114136
240,-5.844548225402832,38.22969436645508,-25.18210792541504,0.21298980712890625,0.9189340472221375,9.945317268371582,-10.943792343139648,46.747684478759766,-34.46131134033203,0.3137199282646179
250,-5.782744407653809,38.354244232177734,-25.18242645263672,0.2142741084098816,0.9188930988311768,9.939757347106934,-10.931373596191406,46.72225570678711,-34.43616485595703,0.3142806887626648
260,-5.793744087219238,38.330474853515625,-25.181541442871094,0.21557533740997314,0.9187129735946655,9.939118385314941,-10.91826343536377,46.6916389465332,-34.40769958496094,0.3151332139968872
270,-5.825226783752441,38.26598358154297,-25.180889129638672,0.2159861922264099,0.9194236397743225,9.944890022277832,-10.9319429397583,46.646968841552734,-34.399169921875,0.31521961092948914
280,-5.843862056732178,38.228145599365234,-25.180639266967773,0.21678578853607178,0.9197664856910706,9.947587966918945,-10.94217300415039,46.61109924316406,-34.39156723022461,0.3153356611728668
290,-5.832193851470947,38.25080490112305,-25.18027114868164,0.21736322343349457,0.9203672409057617,9.949872016906738,-10.968814849853516,46.57478713989258,-34.400272369384766,0.31490060687065125
300,-5.831509590148926,38.251609802246094,-25.179981231689453,0.2179488092660904,0.9210869073867798,9.954564094543457,-11.010607719421387,46.534706115722656,-34.42235565185547,0.3141612410545349
310,-6.068829536437988,37.809505462646484,-25.196836471557617,0.2182721048593521,0.9223036170005798,9.980223655700684,-11.05275821685791,46.48786926269531,-34.441429138183594,0.3135887682437897
320,-5.954683303833008,38.01323318481445,-25.184247970581055,0.2185063660144806,0.9231921434402466,9.976890563964844,-11.11662769317627,46.45979690551758,-34.49175262451172,0.3114381432533264
330,-5.923253059387207,38.07143783569336,-25.181814193725586,0.21883295476436615,0.9243735074996948,9.983146667480469,-11.204339981079102,46.42750930786133,-34.56398391723633,0.3090573847293854
340,-5.881899833679199,38.15004348754883,-25.17962646484375,0.21923725306987762,0.9257312417030334,9.990674018859863,-11.310449600219727,46.3995475769043,-34.656925201416016,0.3063427209854126
350,-5.860365390777588,38.19123077392578,-25.17857551574707,0.21990558505058289,0.9270310997962952,10.000441551208496,-11.427026748657227,46.378631591796875,-34.76395034790039,0.30349001288414
360,-5.845573425292969,38.219505310058594,-25.177825927734375,0.22044791281223297,0.9284694194793701,10.012271881103516,-11.562397956848145,46.36280059814453,-34.89241409301758,0.3007164001464844
370,-5.828105926513672,38.2535285949707,-25.17728042602539,0.2210742086172104,0.9291694760322571,10.018881797790527,-11.650720596313477,46.34370422363281,-34.971832275390625,0.2994741201400757
380,-5.827602863311768,38.25389099121094,-25.176929473876953,0.22140410542488098,0.9296700954437256,10.023674964904785,-11.705890655517578,46.30663299560547,-35.008853912353516,0.2991985082626343
390,-5.822387218475342,38.26373291015625,-25.176610946655273,0.22164787352085114,0.9299001693725586,10.023943901062012,-11.71551513671875,46.25983428955078,-34.995155334472656,0.2995857894420624
400,-5.817873001098633,38.272193908691406,-25.176301956176758,0.2216891646385193,0.9300429224967957,10.022672653198242,-11.712397575378418,46.21482849121094,-34.96950912475586,0.30031418800354004
