stage,epoch,loss,recon_loss,kl_loss,calendar_loss,val_recon_loss,dyn_loss,price_loss,exec_loss,move_loss,val_dyn_loss,val_price_loss,val_exec_loss,val_move_loss
heads,90,,,,,,0.14198690901199976,0.021281670696814272,0.10315599248689764,0.01594198726610664,0.6302851438522339,0.0014808857813477516,0.09042306244373322,
heads,91,,,,,,0.1518662323554357,0.020944907823029685,0.10309469951864551,0.015893245198051718,0.7313832640647888,0.001580128795467317,0.0908258929848671,
heads,92,,,,,,0.14047888666391373,0.020837585606119213,0.10295011388028369,0.015705875107361114,0.6271810531616211,0.0023405440151691437,0.09323906153440475,
heads,93,,,,,,0.14412711809078851,0.020544150871608186,0.10309337715015691,0.015904504107311368,0.7022197246551514,0.0014915588544681668,0.0888863056898117,
heads,94,,,,,,0.12860258668661118,0.020475473556229296,0.10284569563672823,0.015566740294589716,0.652862012386322,0.0015349098248407245,0.08901549875736237,
heads,95,,,,,,0.1474140783150991,0.02066633105278015,0.10286374160033815,0.01593164201168453,0.7433229088783264,0.0018327211728319526,0.08586111664772034,
heads,96,,,,,,0.1402007813254992,0.02090033354675945,0.10263116296161623,0.01580080028404208,0.6391401290893555,0.0015424668090417981,0.09081131219863892,
heads,97,,,,,,0.14910045762856802,0.02054124407689361,0.10272157444235157,0.015586751526879036,0.6848341822624207,0.001643521711230278,0.09016413986682892,
heads,98,,,,,,0.17344908912976584,0.020279865931062138,0.10266829117694322,0.015226405456333476,0.6319014430046082,0.0015300471568480134,0.08851643651723862,
heads,99,,,,,,0.14748942603667578,0.020491316750207367,0.10272333047845784,0.015475819640628555,0.7124362587928772,0.0020518118981271982,0.08910153806209564,
heads,100,,,,,,0.14212035636107126,0.020651750485686696,0.10239328082431765,0.01536968065535321,0.6579815149307251,0.0014214281691238284,0.08764464408159256,
joint,1,0.3714183568954468,0.0837324783205986,1.6961593627929688,1.9440116183488954e-09,0.40149417519569397,0.18956291675567627,0.022171834483742714,0.10802984237670898,0.015020500868558884,,,,
joint,2,0.3519410789012909,0.07736050337553024,1.6058127880096436,3.902397960331427e-09,0.40090352296829224,0.17434538900852203,0.023077473044395447,0.10415086895227432,0.019003748893737793,,,,
joint,3,0.32731980085372925,0.07700186222791672,1.5666491985321045,1.5546586240589022e-09,0.40049508213996887,0.15441103279590607,0.022421691566705704,0.10346686094999313,0.016285501420497894,,,,
joint,4,0.3392353355884552,0.08137251436710358,1.504105806350708,2.3926254311135153e-09,0.4025311768054962,0.16284199059009552,0.021327368915081024,0.10753519833087921,0.016727549955248833,,,,
joint,5,0.31200554966926575,0.07781223207712173,1.43571138381958,3.4115277269819444e-09,0.4034167528152466,0.13754253089427948,0.023047711700201035,0.10709433257579803,0.018115276470780373,,,,
joint,6,0.29633596539497375,0.08009645342826843,1.421154260635376,1.4834119488327246e-09,0.398626446723938,0.12452930957078934,0.02091456949710846,0.10726047307252884,0.0155574269592762,,,,
joint,7,0.28412529826164246,0.07716506719589233,1.3789805173873901,2.0964119329391906e-09,0.39413198828697205,0.11745075136423111,0.02095174789428711,0.10689946264028549,0.014253249391913414,,,,
joint,8,0.286232590675354,0.07756435871124268,1.3222793340682983,3.0580751264608352e-09,0.39097705483436584,0.12107867002487183,0.021298848092556,0.1057509109377861,0.013407403603196144,,,,
joint,9,0.2899799048900604,0.07904870063066483,1.2868380546569824,1.6550070203180667e-09,0.38856661319732666,0.12149867415428162,0.022064272314310074,0.10727334767580032,0.014813151210546494,,,,
joint,10,0.27702024579048157,0.07767140865325928,1.255396842956543,3.2484397394227926e-09,0.3870255947113037,0.11156529188156128,0.02100042998790741,0.10591509193181992,0.015196424908936024,,,,
joint,11,0.2782920002937317,0.07778652012348175,1.221930980682373,1.2563607931781462e-09,0.3857618570327759,0.10937527567148209,0.021950626745820045,0.10697457939386368,0.017997300252318382,,,,
joint,12,0.27034544944763184,0.07713790982961655,1.176338791847229,1.0752894130661161e-09,0.38628315925598145,0.10424769669771194,0.020737281069159508,0.11024948209524155,0.01713341847062111,,,,
joint,13,0.28056174516677856,0.08766510337591171,1.1584179401397705,3.257084157937129e-09,0.39007553458213806,0.10598140954971313,0.02069440297782421,0.1051410660147667,0.01676720380783081,,,,
joint,14,0.2709173560142517,0.0816759392619133,1.1571052074432373,1.0904599445638041e-09,0.3916342854499817,0.1016993299126625,0.021220868453383446,0.10604191571474075,0.016668662428855896,,,,
joint,15,0.2556285858154297,0.07809723913669586,1.1117017269134521,1.2439923535723096e-09,0.3936472237110138,0.0890526995062828,0.02172199636697769,0.10850439965724945,0.01739649660885334,,,,
joint,16,0.26997867226600647,0.08130175620317459,1.1039315462112427,2.4470936388354403e-09,0.39566314220428467,0.10432323813438416,0.020179633051156998,0.10790405422449112,0.015119416639208794,,,,
joint,17,0.2528568208217621,0.07540375739336014,1.1039373874664307,2.9361688635987093e-09,0.39503633975982666,0.09417004883289337,0.02023201808333397,0.10696614533662796,0.014230707660317421,,,,
joint,18,0.25962603092193604,0.08002479374408722,1.068994402885437,1.3218202088438602e-09,0.38999587297439575,0.09500386565923691,0.02005098946392536,0.10654020309448242,0.016531463712453842,,,,
joint,19,0.25816723704338074,0.07773128896951675,1.049396276473999,1.912768610168314e-09,0.38517919182777405,0.09708914905786514,0.02098049968481064,0.10575970262289047,0.01493846159428358,,,,
joint,20,0.25066137313842773,0.07994791865348816,1.034432053565979,1.997715992629878e-09,0.3816220462322235,0.0887395441532135,0.019724788144230843,0.10669105499982834,0.014887725934386253,,,,
joint,21,0.25030067563056946,0.07814016193151474,1.0135859251022339,2.295010403940978e-09,0.38002464175224304,0.087595634162426,0.021076299250125885,0.10532522946596146,0.016885558143258095,,,,
joint,22,0.24922378361225128,0.07567635923624039,0.9756084680557251,3.018570726709413e-09,0.3799873888492584,0.09150636941194534,0.020960230380296707,0.10577988624572754,0.01512368954718113,,,,
joint,23,0.24452191591262817,0.07627097517251968,0.9662603139877319,3.254666980367915e-09,0.38111236691474915,0.08378669619560242,0.021274786442518234,0.10590973496437073,0.01738682948052883,,,,
joint,24,0.24055549502372742,0.07634276896715164,0.9428930282592773,2.4937718556827804e-09,0.3828238248825073,0.08322488516569138,0.018819179385900497,0.10922303795814514,0.01600504107773304,,,,
joint,25,0.2516174912452698,0.08038277179002762,0.9382486939430237,2.8358517756288393e-09,0.3842032253742218,0.08730842173099518,0.021228184923529625,0.10745292901992798,0.017069915309548378,,,,
joint,26,0.24388450384140015,0.08074885606765747,0.9192730188369751,4.657164431876026e-09,0.38695231080055237,0.08033175766468048,0.022147009149193764,0.10794901102781296,0.015284164808690548,,,,
joint,27,0.24947130680084229,0.07563565671443939,0.907114565372467,2.8464626211643917e-09,0.3906886875629425,0.08862847834825516,0.02202581986784935,0.11368923634290695,0.01661675050854683,,,,
joint,28,0.24111111462116241,0.07640603929758072,0.8819621801376343,1.905734015039684e-09,0.3929809629917145,0.0813857913017273,0.020846806466579437,0.10810177773237228,0.017807776108384132,,,,
joint,29,0.2436496913433075,0.08071466535329819,0.8856605291366577,1.8370934773415115e-09,0.39398905634880066,0.08081399649381638,0.020398272201418877,0.10921680927276611,0.01670534722507,,,,
joint,30,0.23605039715766907,0.0747193768620491,0.8752418756484985,1.8179475702595482e-09,0.3927142322063446,0.08018992096185684,0.021860426291823387,0.10466831177473068,0.015608777292072773,,,,
