epoch,train_mean_pnl,train_std_pnl,train_objective,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective
230,88.331298828125,343.6816711425781,-83.50953674316406,0.9206163883209229,41.2464714050293,31.015464782714844,321.6396484375,-129.80435180664062
240,87.47203063964844,341.8169250488281,-83.43643188476562,0.9216786026954651,41.30372619628906,31.02253532409668,321.64111328125,-129.7980194091797
250,83.85989379882812,335.69854736328125,-83.9893798828125,0.9264071583747864,41.56845474243164,31.0402889251709,321.6474914550781,-129.78346252441406
260,87.98772430419922,343.04150390625,-83.53302764892578,0.9211570620536804,41.30022430419922,31.04345703125,321.6435241699219,-129.77830505371094
270,87.89803314208984,342.9814758300781,-83.59270477294922,0.9209325313568115,41.3161735534668,31.05817985534668,321.64544677734375,-129.76454162597656
280,86.255126953125,339.3833312988281,-83.43653869628906,0.9234815835952759,41.39576721191406,31.047718048095703,321.648193359375,-129.77638244628906
290,87.89563751220703,342.77374267578125,-83.4912338256836,0.9205083250999451,41.30323791503906,31.061302185058594,321.6481018066406,-129.76275634765625
300,86.4150161743164,339.69921875,-83.4345932006836,0.922371506690979,41.402889251708984,31.076433181762695,321.6524353027344,-129.74978637695312
310,87.70462799072266,342.3126525878906,-83.45169830322266,0.9202578067779541,41.31302261352539,31.081615447998047,321.6518859863281,-129.74432373046875
320,87.20556640625,341.3872985839844,-83.48808288574219,0.9213576912879944,41.36568832397461,31.090221405029297,321.65374755859375,-129.7366485595703
330,87.675048828125,342.205078125,-83.427490234375,0.9205453395843506,41.30464172363281,31.08658790588379,321.6550598144531,-129.74093627929688
340,89.08274841308594,345.3412780761719,-83.587890625,0.9181087017059326,41.19546890258789,31.08995819091797,321.6542053222656,-129.73715209960938
350,84.91694641113281,337.008056640625,-83.58708190917969,0.923470675945282,41.51789474487305,31.097923278808594,321.6580810546875,-129.73110961914062
360,86.64190673828125,340.2535705566406,-83.48487854003906,0.9206430912017822,41.37101364135742,31.102161407470703,321.6582336425781,-129.72695922851562
370,88.62712097167969,344.3316650390625,-83.53871154785156,0.9186780452728271,41.22721481323242,31.111488342285156,321.6575622558594,-129.71728515625
380,85.24028015136719,337.793701171875,-83.65657043457031,0.9231532216072083,41.512123107910156,31.10821533203125,321.65863037109375,-129.72109985351562
390,87.24011993408203,341.3775939941406,-83.44867706298828,0.9208521246910095,41.338706970214844,31.11536407470703,321.6591491699219,-129.71420288085938
400,86.95295715332031,340.7244567871094,-83.40927124023438,0.9207562804222107,41.363037109375,31.112037658691406,321.65924072265625,-129.71759033203125
